millis, dt(10),fsr1,fsr1_calibrated,fsr2,fsr2_calibrated,fsr3,fsr3_calibrated,fsr4,fsr4_calibrated,fsr5,fsr5_calibrated,pos,vel,vel_filtered(exp=0.9),acc,acc_filtered(exp=0.9)
88045,0.096,9,-7.5022,-3,-8.643,15,2.8312,-9,-7.5356,-11,-6.6407,1.9765,0.0,0.0046,-0.4349,-0.3061
88055,0.097,-6,-7.4774,132,-8.6235,0,2.8174,-9,-7.5038,-11,-6.6218,1.9765,0.0515,0.0469,0.483,0.4041
88065,0.097,-21,-7.4527,-18,-8.5801,0,2.8044,-9,-7.4735,-11,-6.605,1.9715,-0.0515,-0.0417,-0.9125,-0.7809
88075,0.098,-21,-7.4322,12,-8.5254,0,2.7906,-9,-7.4444,-11,-6.5901,1.9765,0.0,-0.0042,-0.5211,-0.5471
88085,0.098,-21,-7.4169,-3,-8.4689,0,2.7763,-9,-7.4167,-11,-6.5772,1.9715,-0.051,-0.0463,-0.9983,-0.9532
88094,0.097,-6,-7.4055,-18,-8.4119,0,2.7614,-24,-7.3916,4,-6.5649,1.9765,0.0,-0.0046,-0.5314,-0.5735
88104,0.098,-21,-7.3966,-3,-8.3572,0,2.7459,-9,-7.3704,4,-6.5505,1.9715,0.0,-0.0005,0.0,-0.0574
88114,0.098,-21,-7.3914,-3,-8.3033,0,2.7298,-9,-7.3516,4,-6.5327,1.9765,0.051,0.0459,0.9362,0.8369
88123,0.097,-21,-7.391,-3,-8.249,0,2.7132,-9,-7.3338,94,-6.5039,1.9715,0.0,0.0046,0.0,0.0837
88133,0.097,-6,-7.3942,-18,-8.1956,-15,2.6948,-9,-7.3172,-11,-6.4576,1.9715,-0.0515,-0.0459,-0.9471,-0.844
88143,0.098,-6,-7.398,-3,-8.1445,0,2.6732,-9,-7.3015,64,-6.3983,1.9715,-0.051,-0.0505,-0.5154,-0.5483
88153,0.098,-21,-7.4027,-3,-8.0941,15,2.6513,-9,-7.2869,-11,-6.329,1.9765,0.0,-0.0051,-0.4781,-0.4851
88163,0.098,-21,-7.4106,-3,-8.0434,0,2.6317,-9,-7.2732,-11,-6.2566,1.9765,0.051,0.0454,0.889,0.7516
88172,0.097,-6,-7.4218,-63,-7.9974,0,2.613,-9,-7.2605,-11,-6.1878,1.9715,-0.0515,-0.0419,-0.4314,-0.3131
88182,0.097,-6,-7.4335,-48,-7.9654,0,2.5938,-9,-7.2488,4,-6.1211,1.9715,0.0,-0.0042,0.4777,0.3986
88192,0.098,-6,-7.4444,132,-7.9338,15,2.5756,-9,-7.238,-11,-6.0553,1.9715,-0.051,-0.0463,-0.4728,-0.3857
88202,0.098,-6,-7.4546,132,-7.8697,0,2.5596,-9,-7.2281,-11,-5.9917,1.9715,0.0,-0.0046,0.0,-0.0386
88211,0.097,-6,-7.4639,-3,-7.77,0,2.5444,-9,-7.2191,-11,-5.9314,1.9715,-0.0515,-0.0469,-0.9559,-0.8642
88221,0.098,-21,-7.4738,-3,-7.6594,0,2.5287,-9,-7.2109,4,-5.8733,1.9765,0.051,0.0412,0.4207,0.2922
88230,0.097,-6,-7.4856,-33,-7.5527,0,2.5126,-9,-7.2036,-11,-5.8158,1.9765,0.0515,0.0505,0.9943,0.9241
88241,0.098,-21,-7.4991,-3,-7.4525,0,2.496,-9,-7.1971,-11,-5.7603,1.9715,0.0,0.0051,0.5154,0.5563
88250,0.097,-6,-7.5144,-48,-7.36,-15,2.4776,-24,-7.1927,4,-5.7069,1.9765,0.0,0.0005,0.0,0.0556
88260,0.097,-21,-7.5314,-3,-7.2762,0,2.4562,-9,-7.1917,-11,-5.654,1.9715,-0.0515,-0.0463,-0.9459,-0.8458
88269,0.097,-6,-7.5501,-48,-7.2011,0,2.4332,-24,-7.194,19,-5.6005,1.9715,0.0,-0.0046,0.4314,0.3037
88280,0.098,-6,-7.569,-3,-7.1344,15,2.4113,-39,-7.2022,-11,-5.545,1.9765,0.051,0.0455,0.4638,0.4478
88289,0.097,9,-7.5856,-18,-7.0732,0,2.3917,-9,-7.2174,-11,-5.4903,1.9715,0.0,0.0045,0.4777,0.4747
88299,0.097,-21,-7.5999,-18,-7.0162,0,2.3732,-9,-7.2354,-11,-5.4389,1.9715,0.0,0.0005,0.0,0.0475
88308,0.097,-6,-7.6145,-18,-6.9645,0,2.3542,-9,-7.2535,-11,-5.3908,1.9715,0.0,0.0,0.483,0.4395
88317,0.096,-6,-7.6295,12,-6.9155,0,2.335,-9,-7.2718,-11,-5.346,1.9715,-0.0521,-0.0469,-0.9177,-0.782
88328,0.098,-21,-7.6449,-3,-6.865,0,2.3154,-9,-7.2903,-11,-5.3044,1.9715,-0.051,-0.0506,-1.0318,-1.0069
88338,0.097,-6,-7.6619,-63,-6.8185,0,2.2956,-9,-7.3088,-11,-5.2658,1.9715,0.0,-0.0051,0.0,-0.1007
88347,0.097,-6,-7.6792,-63,-6.7876,0,2.2754,6,-7.3261,-11,-5.2303,1.9715,-0.0515,-0.0469,-0.4835,-0.4452
88357,0.097,-6,-7.6955,-48,-6.776,0,2.255,-9,-7.341,19,-5.1951,1.9765,0.0515,0.0417,0.9077,0.7724
88367,0.098,-21,-7.712,12,-6.7753,0,2.2344,-9,-7.3547,-11,-5.1576,1.9765,0.051,0.0501,0.5111,0.5372
88377,0.097,-6,-7.7302,12,-6.7732,0,2.2134,-9,-7.3686,-26,-5.1218,1.9715,-0.0515,-0.0414,-0.8952,-0.752
88386,0.097,9,-7.7472,-3,-6.7659,-30,2.1897,-9,-7.3827,-11,-5.0917,1.9715,0.0,-0.0041,0.0,-0.0752
88396,0.097,-6,-7.7606,-3,-6.7562,0,2.1605,-9,-7.397,-11,-5.0657,1.9715,0.0,-0.0004,0.0,-0.0075
88406,0.098,-21,-7.773,12,-6.7441,0,2.1287,-9,-7.4116,-11,-5.0425,1.9715,0.0,-0.0,0.0,-0.0008
88416,0.099,-6,-7.7871,-18,-6.7296,0,2.097,-9,-7.4262,-11,-5.022,1.9765,0.0505,0.0455,0.9325,0.8392
88425,0.097,-6,-7.8015,12,-6.7143,0,2.0654,-9,-7.4411,-11,-5.0042,1.9715,0.0,0.0045,0.5217,0.5535
88434,0.096,-6,-7.8148,-3,-6.6967,0,2.0338,-9,-7.4561,-11,-4.9889,1.9765,0.0521,0.0473,0.493,0.4991
88444,0.097,9,-7.8259,-18,-6.6783,15,2.0038,-9,-7.4713,-11,-4.9762,1.9765,0.0515,0.0511,1.0105,0.9594
88454,0.097,-6,-7.8334,-63,-6.667,0,1.9764,-9,-7.4866,-11,-4.9659,1.9715,-0.0515,-0.0413,-0.8555,-0.674
88464,0.097,-6,-7.8388,-48,-6.6705,0,1.9504,-24,-7.5033,-11,-4.958,1.9765,0.0,-0.0041,-0.5164,-0.5321
88473,0.096,-21,-7.8447,-18,-6.6871,15,1.9257,-9,-7.5228,-11,-4.9524,1.9715,0.0,-0.0004,0.4311,0.3348
88483,0.097,-6,-7.8524,-48,-6.7125,0,1.9036,-9,-7.5435,-26,-4.9504,1.9765,0.0515,0.0464,0.4778,0.4635
88493,0.097,-21,-7.8619,-3,-6.7452,15,1.8841,-9,-7.5643,-11,-4.9533,1.9765,0.0515,0.051,0.526,0.5198
88503,0.097,-6,-7.8731,132,-6.7678,15,1.8683,-9,-7.585,4,-4.9581,1.9715,0.0,0.0051,0.0,0.052
88512,0.096,-6,-7.8847,-3,-6.7647,0,1.8563,-9,-7.6057,4,-4.9611,1.9715,-0.0521,-0.0464,-0.9564,-0.8556
88522,0.097,-6,-7.8953,-3,-6.7486,15,1.8466,-24,-7.6276,4,-4.9608,1.9715,0.0,-0.0046,0.0,-0.0856
88531,0.097,-6,-7.905,-3,-6.7316,0,1.8391,-9,-7.6521,-11,-4.9586,1.9715,-0.0515,-0.0469,-0.971,-0.8824
88542,0.098,-21,-7.9151,-3,-6.7137,0,1.8325,-9,-7.6777,-11,-4.9574,1.9715,-0.051,-0.0506,-1.038,-1.0225
88551,0.097,-21,-7.9282,12,-6.6936,0,1.8254,-24,-7.7044,-11,-4.9583,1.9715,0.0,-0.0051,0.4256,0.2808
88561,0.097,9,-7.9429,-18,-6.6715,0,1.8179,-9,-7.7335,-11,-4.9612,1.9715,-0.0515,-0.0469,-0.4835,-0.4071
88571,0.098,-21,-7.9565,-18,-6.6513,0,1.8099,-9,-7.7636,-11,-4.9663,1.9765,0.051,0.0412,0.4207,0.3379
88581,0.098,-6,-7.9704,12,-6.633,0,1.8015,-9,-7.7933,-11,-4.9733,1.9715,-0.051,-0.0418,-0.8994,-0.7757
88591,0.098,-21,-7.9859,12,-6.6112,0,1.7927,-9,-7.8227,-11,-4.9822,1.9765,0.0,-0.0042,-0.5207,-0.5462
88600,0.097,-6,-8.0029,12,-6.5835,0,1.7835,-9,-7.8518,-11,-4.9931,1.9765,0.0515,0.046,0.474,0.3719
88610,0.098,-6,-8.0201,12,-6.55,0,1.7739,-9,-7.8804,4,-5.0044,1.9715,0.0,0.0046,0.4731,0.463
88620,0.098,-21,-8.0374,-3,-6.5122,-15,1.7626,-9,-7.9087,-11,-5.0149,1.9765,0.051,0.0464,0.4732,0.4722
88629,0.098,-21,-8.0575,-3,-6.4728,15,1.7497,-9,-7.9367,-11,-5.0259,1.9715,0.0,0.0046,0.4781,0.4775
88639,0.097,-6,-8.0804,-48,-6.4372,-15,1.7365,-9,-7.9643,-11,-5.0388,1.9715,0.0,0.0005,0.5217,0.5173
88648,0.097,-21,-8.1045,-18,-6.4105,0,1.7217,6,-7.9902,4,-5.052,1.9765,0.0515,0.0464,0.4787,0.4826
88658,0.097,-6,-8.1299,-33,-6.3926,0,1.7054,-9,-8.0131,4,-5.0631,1.9715,0.0,0.0046,0.4835,0.4834
88668,0.097,-6,-8.1551,-3,-6.3805,0,1.6889,-9,-8.0345,-11,-5.072,1.9765,0.0,0.0005,-0.425,-0.3342
88678,0.097,-6,-8.179,-3,-6.3702,0,1.6723,-9,-8.0556,-11,-5.0814,1.9765,0.0515,0.0464,0.9096,0.7852
88687,0.096,-21,-8.2028,-18,-6.3603,0,1.6555,-9,-8.0765,-11,-5.0927,1.9715,-0.0521,-0.0422,-0.4399,-0.3174
88697,0.097,-6,-8.2278,-33,-6.3548,0,1.6386,-24,-8.0985,-26,-5.1071,1.9765,0.0,-0.0042,-0.474,-0.4583
88707,0.097,-6,-8.2527,12,-6.3535,0,1.6215,-9,-8.1229,-11,-5.1258,1.9765,0.0515,0.046,0.4739,0.3807
88717,0.097,-6,-8.2762,-48,-6.355,15,1.6056,-9,-8.1483,-11,-5.1473,1.9765,0.0,0.0046,-0.4781,-0.3922
88726,0.097,-6,-8.2982,-63,-6.3671,-15,1.5909,6,-8.1719,-11,-5.1704,1.9765,0.0515,0.0469,0.483,0.3955
88736,0.097,-6,-8.3188,-33,-6.3949,0,1.5748,-9,-8.1927,4,-5.1936,1.9715,0.0,0.0047,0.0,0.0395
88745,0.097,-6,-8.3381,-48,-6.4352,0,1.5571,6,-8.2105,-11,-5.2156,1.9765,0.0,0.0005,-0.4787,-0.4269
88756,0.098,-21,-8.3574,-18,-6.4851,0,1.5394,-24,-8.2268,-11,-5.2377,1.9715,0.0,0.0,0.0,-0.0427
88765,0.097,-6,-8.378,-48,-6.543,0,1.5217,-9,-8.2442,-11,-5.2613,1.9715,-0.0515,-0.0464,-0.4782,-0.4347
88775,0.097,-6,-8.3985,12,-6.6061,0,1.5038,-9,-8.2628,-11,-5.2862,1.9715,-0.0515,-0.051,-1.0048,-0.9478
88784,0.097,-21,-8.419,-3,-6.6675,-15,1.4846,6,-8.2799,-11,-5.3125,1.9715,0.0,-0.0051,0.4354,0.2971
88795,0.098,-6,-8.4407,-63,-6.73,0,1.4627,6,-8.2928,-11,-5.3401,1.9765,0.0,-0.0005,0.0,0.0297
88804,0.097,-6,-8.4623,-123,-6.8106,-15,1.4383,-24,-8.3029,4,-5.3677,1.9715,-0.0515,-0.0464,-0.9527,-0.8545
88814,0.097,-6,-8.4824,-48,-6.9181,0,1.4113,-9,-8.3144,-11,-5.3939,1.9715,-0.0515,-0.051,-0.5261,-0.559
88824,0.098,-6,-8.5012,12,-7.0385,0,1.3833,-9,-8.3271,-11,-5.42,1.9715,-0.051,-0.051,-0.9987,-0.9547
88834,0.098,-6,-8.5185,117,-7.145,15,1.3568,-9,-8.3397,-11,-5.4474,1.9715,0.0,-0.0051,0.0,-0.0955
88844,0.099,-21,-8.5359,-3,-7.2249,-15,1.3319,-9,-8.3523,-11,-5.4761,1.9715,-0.0505,-0.046,-0.4643,-0.4274
88853,0.097,-6,-8.5545,-3,-7.2907,0,1.3058,-24,-8.366,4,-5.5046,1.9715,0.0,-0.0046,0.0,-0.0427
88863,0.098,-6,-8.5731,117,-7.3427,0,1.2786,6,-8.3809,-11,-5.5316,1.9715,0.0,-0.0005,0.4733,0.4217
88872,0.097,-6,-8.5903,-18,-7.3721,0,1.2518,-9,-8.3943,-11,-5.5586,1.9715,0.0,-0.0,0.5261,0.5157
88883,0.099,-6,-8.6061,-3,-7.3912,0,1.2251,-9,-8.4063,4,-5.5854,1.9715,0.0,-0.0,0.0,0.0516
88892,0.097,-6,-8.6206,-3,-7.4096,0,1.1988,-9,-8.4182,-11,-5.6108,1.9715,-0.0515,-0.0464,-0.4783,-0.4253
88902,0.098,-21,-8.6351,12,-7.4247,0,1.1727,-9,-8.4299,-11,-5.6361,1.9715,0.0,-0.0046,0.4739,0.384
88911,0.097,-21,-8.6523,-18,-7.4365,0,1.1469,-9,-8.4416,-11,-5.6626,1.9715,0.0,-0.0005,0.5261,0.5119
88922,0.098,-6,-8.672,132,-7.4358,0,1.1214,-9,-8.4531,-11,-5.6903,1.9765,0.051,0.0459,0.9887,0.941
88931,0.097,9,-8.6902,-18,-7.4126,0,1.0961,-9,-8.4645,-11,-5.7191,1.9715,0.0,0.0046,0.0,0.0941
88941,0.097,-6,-8.7044,-18,-7.3805,0,1.0712,-9,-8.4758,-11,-5.7491,1.9715,0.0,0.0005,0.4739,0.4359
88950,0.097,-21,-8.7173,-3,-7.3517,0,1.0465,-9,-8.487,-11,-5.7801,1.9715,0.0,0.0,0.0,0.0436
88960,0.097,-6,-8.7315,-108,-7.3326,0,1.0221,-9,-8.4981,-11,-5.8121,1.9765,0.0515,0.0464,0.4783,0.4348
88970,0.098,-6,-8.7457,102,-7.3218,0,0.9979,6,-8.5078,-11,-5.845,1.9715,0.0,0.0046,0.0,0.0435
88979,0.096,-6,-8.7586,117,-7.2899,0,0.9741,-9,-8.5147,-11,-5.879,1.9715,0.0,0.0005,0.0,0.0043
88989,0.097,-6,-8.7701,-3,-7.2271,0,0.9506,6,-8.519,4,-5.9125,1.9765,0.0515,0.0464,0.957,0.8617
88998,0.096,-6,-8.7804,-3,-7.1539,0,0.9273,-9,-8.5207,4,-5.943,1.9715,0.0,0.0046,0.0,0.0862
89008,0.097,-6,-8.7895,-48,-7.0851,15,0.9056,-9,-8.5212,-11,-5.9704,1.9715,0.0,0.0005,0.0,0.0086
89018,0.096,-6,-8.7973,117,-7.0141,0,0.8869,-9,-8.5219,-11,-5.9977,1.9765,0.0,0.0,-0.4778,-0.4292
89027,0.096,-6,-8.8039,-3,-6.9264,0,0.8696,-9,-8.5227,-11,-6.0259,1.9715,0.0,0.0,0.0,-0.0429
89037,0.096,-21,-8.8107,12,-6.8278,15,0.8538,-9,-8.5237,-11,-6.0552,1.9715,0.0,0.0,0.0,-0.0043
89047,0.097,9,-8.8176,-3,-6.7278,0,0.8407,-9,-8.5248,-11,-6.0854,1.9715,0.0,0.0,0.0,-0.0004
89056,0.096,-6,-8.8221,-123,-6.6383,15,0.8303,-24,-8.5274,-11,-6.1166,1.9715,-0.0521,-0.0469,-0.9716,-0.8745
89066,0.096,-6,-8.8241,147,-6.5579,15,0.8239,-9,-8.5327,-11,-6.1486,1.9715,0.0,-0.0047,0.0,-0.0874
89076,0.097,-21,-8.8264,-3,-6.4624,0,0.8213,-9,-8.5393,19,-6.1789,1.9715,0.0,-0.0005,0.0,-0.0087
89085,0.096,-6,-8.8303,132,-6.3433,0,0.8198,-9,-8.546,4,-6.2035,1.9715,-0.0521,-0.0469,-0.9725,-0.8761
89096,0.098,-6,-8.8344,117,-6.1919,0,0.818,-9,-8.5526,-11,-6.2238,1.9715,0.0,-0.0047,0.0,-0.0876
89105,0.097,-21,-8.8387,-18,-6.0117,0,0.816,-24,-8.5605,-11,-6.244,1.9715,0.0,-0.0005,0.0,-0.0088
89115,0.097,-21,-8.8458,-3,-5.8273,0,0.8138,-9,-8.571,4,-6.264,1.9715,-0.0515,-0.0464,-0.4787,-0.4317
89124,0.097,-6,-8.8557,-18,-5.6493,0,0.8114,-9,-8.5827,-11,-6.2825,1.9715,0.0,-0.0046,0.0,-0.0432
89135,0.098,-21,-8.867,12,-5.4765,0,0.8087,-9,-8.5942,-11,-6.3009,1.9765,0.051,0.0455,0.4638,0.4131
89144,0.097,9,-8.8783,-3,-5.306,-15,0.8045,-9,-8.6056,4,-6.3191,1.9715,0.0,0.0045,0.0,0.0413
89154,0.098,-21,-8.8883,-3,-5.1379,-15,0.7961,-9,-8.6168,4,-6.3345,1.9715,0.0,0.0005,0.4783,0.4346
89163,0.097,-21,-8.8997,-18,-4.9748,0,0.7838,-9,-8.6279,-11,-6.3473,1.9715,0.0,0.0,0.0,0.0435
89174,0.098,-6,-8.9137,-3,-4.8179,-15,0.7689,-9,-8.6388,-11,-6.3599,1.9715,0.0,0.0,0.0,0.0043
89183,0.098,-6,-8.9276,132,-4.654,0,0.7514,-9,-8.6495,-11,-6.3739,1.9715,0.0,0.0,0.4788,0.4313
89192,0.096,-6,-8.9401,-18,-4.4714,0,0.7328,-9,-8.6601,-11,-6.3892,1.9715,0.0,0.0,0.0,0.0431
89202,0.097,-6,-8.9513,-48,-4.2878,0,0.7145,-9,-8.6705,-11,-6.4056,1.9715,0.0,0.0,0.0,0.0043
89211,0.096,-6,-8.9611,132,-4.106,0,0.6964,-9,-8.6807,4,-6.422,1.9715,0.0,0.0,0.4837,0.4358
89222,0.098,-6,-8.9697,-18,-3.9101,0,0.6785,-9,-8.6908,-26,-6.4381,1.9715,0.0,0.0,0.0,0.0436
89231,0.096,-6,-8.9769,12,-3.7085,0,0.6609,-9,-8.7008,-11,-6.4568,1.9715,-0.0521,-0.0469,-0.9618,-0.8612
89241,0.097,-21,-8.9843,-18,-3.512,0,0.6435,-9,-8.7106,-11,-6.4779,1.9715,0.0,-0.0047,0.0,-0.0861
89250,0.096,-6,-8.993,-3,-3.3218,15,0.6276,-24,-8.7215,-26,-6.5014,1.9715,0.0,-0.0005,0.0,-0.0086
89261,0.098,-6,-9.0018,-3,-3.1378,0,0.6146,-9,-8.7349,94,-6.5192,1.9765,0.051,0.0459,0.4681,0.4204
89270,0.096,-6,-9.0093,-3,-2.9587,15,0.6044,-9,-8.7494,-26,-6.5223,1.9715,0.0,0.0046,0.0,0.042
89279,0.096,-6,-9.0155,12,-2.7829,0,0.5968,-9,-8.7635,-11,-6.5204,1.9715,0.0,0.0005,0.0,0.0042
89289,0.097,9,-9.0192,-18,-2.6105,0,0.5905,-9,-8.7774,-11,-6.5213,1.9715,0.0,0.0,0.0,0.0004
89298,0.096,-6,-9.0191,132,-2.4322,0,0.5842,-9,-8.791,19,-6.5212,1.9715,0.0,0.0,0.0,0.0
89308,0.097,-21,-9.018,-3,-2.2365,0,0.5779,-9,-8.8043,4,-6.5161,1.9715,0.0,0.0,0.0,0.0
89318,0.096,-6,-9.0184,-48,-2.0382,0,0.5715,-9,-8.8173,4,-6.5061,1.9715,0.0,0.0,0.0,0.0
89327,0.096,-6,-9.0191,12,-1.8522,0,0.5651,-9,-8.8301,-11,-6.494,1.9765,0.0521,0.0469,0.9766,0.8789
89336,0.095,-6,-9.0187,-3,-1.6727,0,0.5586,-9,-8.8425,-11,-6.4825,1.9715,0.0,0.0047,0.0,0.0879
89347,0.097,-21,-9.0186,-3,-1.4971,0,0.5522,-9,-8.8547,-11,-6.4728,1.9715,0.0,0.0005,0.0,0.0088
89356,0.095,-6,-9.0201,12,-1.3253,0,0.5457,-9,-8.8667,-11,-6.4651,1.9715,-0.0526,-0.0473,-0.981,-0.882
89366,0.096,-6,-9.0218,-48,-1.16,0,0.5392,-9,-8.8783,4,-6.4578,1.9715,0.0,-0.0047,0.0,-0.0882
89375,0.096,-6,-9.0223,-3,-1.0062,0,0.5326,-9,-8.8897,4,-6.4483,1.9715,0.0,-0.0005,0.0,-0.0088
89384,0.095,-21,-9.0232,-3,-0.8612,0,0.5261,-9,-8.9009,-11,-6.4367,1.9765,0.0526,0.0473,0.4981,0.4474
89395,0.097,-6,-9.0255,-33,-0.7234,0,0.5195,-9,-8.9118,-11,-6.4257,1.9765,0.0515,0.0511,0.527,0.5191
89404,0.096,-6,-9.0281,12,-0.5939,0,0.513,-9,-8.9224,-11,-6.4166,1.9715,0.0,0.0051,0.0,0.0519
89414,0.096,-21,-9.0308,-18,-0.47,0,0.5064,6,-8.9315,-11,-6.4094,1.9715,0.0,0.0005,0.0,0.0052
89423,0.096,-6,-9.0351,-48,-0.3555,0,0.4998,-9,-8.9377,-11,-6.404,1.9765,0.0,0.0001,-0.4883,-0.4389
89434,0.098,9,-9.0382,-18,-0.2556,0,0.4932,-9,-8.9424,-11,-6.4003,1.9765,0.051,0.0459,0.4686,0.3779
89443,0.096,-6,-9.0375,-48,-0.1697,0,0.4866,-9,-8.9471,-11,-6.3983,1.9715,0.0,0.0046,0.0,0.0378
89452,0.096,-21,-9.0357,102,-0.0871,0,0.4801,-9,-8.9516,-11,-6.398,1.9765,0.0521,0.0473,0.986,0.8912
89462,0.096,-6,-9.0356,-48,0.0028,0,0.4735,-9,-8.9561,-11,-6.3994,1.9765,0.0521,0.0516,0.5376,0.5729
89472,0.097,-21,-9.037,-3,0.0906,15,0.4682,-9,-8.9604,-11,-6.4023,1.9765,0.0515,0.0516,0.5315,0.5356
89482,0.098,-21,-9.0413,-3,0.1711,0,0.4656,-9,-8.9647,-11,-6.4067,1.9765,0.0,0.0052,-0.4829,-0.381
89491,0.096,-6,-9.0483,-18,0.247,0,0.4642,-9,-8.9688,-11,-6.4127,1.9715,-0.0521,-0.0464,-1.0155,-0.952
89501,0.097,-21,-9.0567,12,0.3185,0,0.4626,-9,-8.9729,4,-6.4188,1.9765,0.0515,0.0418,0.4305,0.2922
89510,0.096,-6,-9.0665,-18,0.3869,0,0.461,-9,-8.9768,-11,-6.4237,1.9765,0.0521,0.0511,0.5318,0.5078
89521,0.098,-6,-9.0763,12,0.4524,0,0.4592,-9,-8.9807,4,-6.4274,1.9715,-0.051,-0.0408,-0.4165,-0.324
89530,0.096,-21,-9.086,-3,0.5162,0,0.4573,-9,-8.9844,-11,-6.43,1.9715,-0.0521,-0.051,-1.0092,-0.9407
89540,0.097,-21,-9.0983,12,0.5797,-15,0.454,-9,-8.9881,-11,-6.4329,1.9715,0.0,-0.0051,0.0,-0.0941
89549,0.097,-6,-9.1132,-3,0.6429,0,0.4479,-9,-8.9917,-11,-6.4372,1.9715,-0.0515,-0.0469,-0.9715,-0.8838
89560,0.098,-6,-9.1279,147,0.7177,0,0.4406,-9,-8.9952,-26,-6.4444,1.9715,-0.051,-0.0506,-1.043,-1.0271
89569,0.097,-21,-9.1425,12,0.8169,0,0.4333,-9,-8.9986,-11,-6.4556,1.9715,-0.0515,-0.0515,-1.0619,-1.0584
89579,0.097,-6,-9.1582,-3,0.9279,0,0.426,-9,-9.0019,4,-6.4681,1.9765,0.0,-0.0051,0.0,-0.1058
89588,0.097,-21,-9.175,-3,1.036,15,0.4201,-9,-9.0051,-11,-6.4793,1.9715,0.0,-0.0005,0.4779,0.4196
89598,0.097,-21,-9.1942,-3,1.1398,0,0.4168,-9,-9.0083,-11,-6.4904,1.9765,0.0,-0.0001,-0.4305,-0.3455
89608,0.098,-21,-9.2171,12,1.2407,105,0.424,-9,-9.0113,-11,-6.5028,1.9715,-0.051,-0.0459,-0.9895,-0.9251
89618,0.097,-6,-9.2421,147,1.3532,15,0.4507,-9,-9.0143,19,-6.5139,1.9715,0.0,-0.0046,0.4208,0.2862
89628,0.098,-6,-9.2667,87,1.4969,0,0.4883,-9,-9.0172,-11,-6.5209,1.9715,0.0,-0.0005,0.52,0.4966
89637,0.097,-6,-9.2895,-48,1.6602,15,0.5274,6,-9.0187,19,-6.5241,1.9715,0.0,-0.0,0.0,0.0497
89647,0.098,-6,-9.3106,-18,1.8163,-15,0.5666,-9,-9.0175,-11,-6.5235,1.9715,0.0,-0.0,0.4786,0.4357
89657,0.097,-21,-9.3312,12,1.9613,0,0.6033,-9,-9.015,-11,-6.5218,1.9715,0.0,-0.0,0.5217,0.5131
89666,0.097,-21,-9.3541,-3,2.102,0,0.6374,-9,-9.0126,-41,-6.5244,1.9765,0.0515,0.0464,1.0087,0.9591
89676,0.097,-6,-9.3791,-48,2.2347,0,0.6705,-9,-9.0102,-11,-6.5338,1.9715,-0.0515,-0.0418,-0.4304,-0.2915
89686,0.098,-21,-9.405,-3,2.354,0,0.7024,-9,-9.0079,-11,-6.5471,1.9715,0.0,-0.0042,0.0,-0.0291
89696,0.098,-21,-9.4329,12,2.4658,0,0.7332,-9,-9.0057,4,-6.5603,1.9715,-0.051,-0.0463,-0.4728,-0.4284
89705,0.097,-6,-9.4628,-3,2.5753,0,0.763,-9,-9.0035,-11,-6.5721,1.9715,0.0,-0.0046,0.4734,0.3832
89715,0.097,-6,-9.492,-3,2.6812,15,0.7931,-9,-9.0014,-11,-6.5839,1.9715,0.0,-0.0005,0.0,0.0383
89724,0.096,-6,-9.5193,117,2.793,0,0.8247,-24,-9.0006,-26,-6.5982,1.9715,0.0,-0.0,0.0,0.0038
89735,0.098,-21,-9.5459,-18,2.9195,0,0.8565,-9,-9.0025,-11,-6.6163,1.9715,0.0,-0.0,0.0,0.0004
89744,0.097,-6,-9.5732,-33,3.0458,0,0.8871,-9,-9.0057,-11,-6.6367,1.9715,0.0,-0.0,0.0,0.0
89753,0.096,-6,-9.5998,12,3.1615,0,0.9167,-9,-9.0088,-11,-6.6582,1.9715,0.0,-0.0,0.0,0.0
89763,0.097,9,-9.6232,-3,3.2719,15,0.9464,-9,-9.0118,-11,-6.6806,1.9715,-0.0515,-0.0464,-0.9565,-0.8609
89773,0.097,-6,-9.642,-3,3.3786,0,0.9777,-9,-9.0147,-11,-6.704,1.9765,0.0515,0.0418,0.8609,0.6887
89783,0.097,-6,-9.6578,132,3.492,15,1.0105,-9,-9.0176,-11,-6.7282,1.9715,0.0,0.0042,0.0,0.0689
89792,0.096,-6,-9.6718,117,3.6345,0,1.0446,-9,-9.0203,-11,-6.7534,1.9715,0.0,0.0004,0.4827,0.4413
89802,0.097,-21,-9.6855,-3,3.8038,15,1.0802,-9,-9.023,-11,-6.7793,1.9765,0.0515,0.0464,0.4787,0.475
89811,0.096,-6,-9.7002,-18,3.9754,0,1.117,-9,-9.0256,-11,-6.806,1.9715,0.0,0.0046,0.0,0.0475
89821,0.097,-21,-9.7158,-3,4.1375,-15,1.1525,-9,-9.0281,-11,-6.8336,1.9715,0.0,0.0005,0.0,0.0047
89831,0.096,-6,-9.7324,-3,4.2915,0,1.184,-9,-9.0306,-11,-6.8618,1.9715,0.0,0.0,0.0,0.0005
89840,0.096,-6,-9.7485,117,4.4494,0,1.213,-9,-9.0329,-26,-6.8921,1.9715,0.0,0.0,0.0,0.0
89850,0.097,-21,-9.7642,-3,4.6216,0,1.2408,-9,-9.0352,-11,-6.9257,1.9715,0.0,0.0,0.0,0.0
89860,0.097,9,-9.7795,-18,4.7958,0,1.2674,-9,-9.0375,4,-6.9598,1.9715,0.0,0.0,0.4783,0.4304
